user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec
2495,control,Android,223,6,False,0,170
2496,treatment,Android,364,5,True,0,141
2497,treatment,iOS,668,4,True,0,145
2498,treatment,Android,547,4,False,1,509
2499,control,Android,70,6,False,0,311
2500,treatment,Android,98,5,False,0,290
2501,treatment,iOS,20,5,False,0,108
2502,treatment,iOS,51,3,True,0,204
2503,treatment,Android,385,1,True,1,354
2504,control,iOS,80,3,True,0,162
2505,control,Android,174,3,False,0,217
2506,treatment,Android,197,5,True,0,150
2507,control,Android,274,11,True,1,348
2508,treatment,iOS,36,8,False,0,210
2509,treatment,Android,65,7,True,0,260
2510,control,iOS,107,8,False,0,303
2511,treatment,Android,81,5,True,0,212
2512,control,iOS,732,9,True,0,128
2513,treatment,iOS,324,8,False,1,397
2514,treatment,Android,117,6,False,1,285
2515,treatment,iOS,380,4,True,0,181
2516,control,iOS,76,5,False,0,274
2517,control,Android,277,1,True,0,265
2518,treatment,iOS,45,11,False,1,525
2519,treatment,Android,266,7,False,0,280
2520,treatment,iOS,109,4,True,1,435
2521,control,Android,20,7,False,0,139
2522,control,Android,57,4,False,0,220
2523,control,iOS,92,1,False,0,178
2524,treatment,iOS,249,8,False,0,249
2525,control,iOS,13,6,True,0,110
2526,control,iOS,193,3,True,0,253
2527,treatment,iOS,226,8,True,0,213
2528,control,Android,190,7,False,1,458
2529,treatment,iOS,257,0,True,0,83
2530,treatment,iOS,35,3,False,0,314
2531,treatment,Android,159,4,False,1,345
2532,control,iOS,509,6,False,0,98
2533,control,iOS,169,6,True,0,219
2534,treatment,iOS,170,9,False,0,248
2535,treatment,iOS,240,11,False,1,556
2536,treatment,Android,72,3,False,0,130
2537,control,Android,217,13,False,0,153
2538,treatment,iOS,446,3,False,0,206
2539,treatment,iOS,1,8,False,0,146
2540,treatment,iOS,367,10,False,0,255
2541,treatment,iOS,44,5,False,0,132
2542,treatment,Android,109,11,False,0,85
2543,treatment,iOS,344,12,False,1,520
2544,control,iOS,312,6,False,0,139
2545,control,iOS,400,4,False,0,210
2546,control,Android,507,9,True,0,213
2547,control,Android,106,5,True,0,141
2548,control,Android,192,10,False,0,217
2549,control,Android,89,8,False,0,154
2550,control,iOS,77,5,True,0,138
2551,control,iOS,101,7,False,0,177
2552,treatment,iOS,244,6,True,0,285
2553,treatment,Android,125,4,False,0,199
2554,control,Android,302,5,False,1,409
2555,treatment,iOS,246,6,False,0,184
2556,treatment,Android,3,8,False,1,552
2557,control,Android,179,5,False,0,200
2558,control,Android,103,11,False,1,549
2559,treatment,iOS,109,6,False,1,500
2560,treatment,Android,307,4,False,0,226
2561,treatment,iOS,142,4,False,0,206
2562,control,Android,390,6,True,1,533
2563,control,Android,224,5,False,0,233
2564,control,iOS,144,3,False,0,179
2565,control,Android,252,4,False,0,230
2566,control,Android,7,3,False,0,140
2567,control,iOS,4,11,False,1,252
2568,treatment,iOS,15,8,False,0,152
2569,treatment,iOS,103,5,True,1,423
2570,control,Android,48,3,False,0,168
2571,treatment,Android,747,8,True,0,256
2572,control,iOS,140,6,False,0,132
2573,control,iOS,195,6,True,0,61
2574,control,iOS,58,3,False,0,179
2575,treatment,iOS,69,7,False,1,319
2576,treatment,iOS,73,7,False,0,158
2577,treatment,iOS,215,6,True,0,193
2578,control,iOS,115,6,True,0,133
2579,treatment,iOS,131,8,True,1,464
2580,control,Android,161,6,True,0,214
2581,treatment,Android,263,9,False,0,216
2582,treatment,Android,17,5,False,0,215
2583,control,Android,270,7,False,0,213
2584,treatment,iOS,149,4,False,0,205
2585,treatment,iOS,199,6,False,0,171
2586,control,iOS,71,4,False,1,518
2587,treatment,Android,94,7,True,0,130
2588,control,Android,47,13,False,0,254
2589,treatment,Android,697,3,True,0,233
2590,treatment,Android,123,4,False,1,395
2591,treatment,Android,997,5,True,0,229
2592,treatment,iOS,121,5,True,0,229
2593,treatment,iOS,44,4,False,0,324
2594,control,iOS,127,1,False,0,117
2595,treatment,iOS,7,4,False,0,100
2596,control,Android,423,2,False,1,406
2597,control,iOS,307,6,False,0,206
2598,control,iOS,232,2,False,0,99
2599,control,iOS,169,4,False,1,567
2600,treatment,iOS,156,4,False,1,426
2601,control,iOS,1030,3,True,1,420
2602,treatment,iOS,58,3,False,1,496
2603,control,iOS,272,4,False,0,315
2604,control,Android,156,6,False,0,151
2605,treatment,iOS,670,8,False,0,215
2606,control,Android,316,4,False,0,120
2607,control,Android,1173,4,False,0,177
2608,treatment,Android,159,9,True,1,479
2609,control,Android,41,8,False,1,469
2610,treatment,iOS,126,5,False,0,153
2611,control,iOS,223,3,True,0,234
2612,control,iOS,267,8,False,1,318
2613,treatment,iOS,0,5,False,0,175
2614,control,Android,126,5,False,0,73
2615,control,Android,48,6,True,0,154
2616,control,iOS,374,5,False,0,117
2617,control,iOS,29,6,False,0,198
2618,treatment,iOS,197,8,False,0,131
2619,control,Android,55,3,True,0,45
2620,treatment,Android,79,6,False,0,200
2621,treatment,Android,508,5,False,0,215
2622,control,Android,49,4,False,0,135
2623,treatment,iOS,17,7,False,0,41
2624,control,iOS,12,7,False,0,161
2625,treatment,iOS,126,2,True,0,129
2626,control,iOS,184,8,False,0,95
2627,treatment,Android,71,5,False,0,169
2628,control,iOS,210,8,True,1,365
2629,control,Android,11,5,False,0,133
2630,treatment,iOS,350,5,False,0,198
2631,treatment,iOS,305,3,False,0,186
2632,control,iOS,762,6,False,0,155
2633,control,iOS,496,1,True,0,192
2634,treatment,Android,79,6,False,0,174
2635,treatment,iOS,91,6,False,0,124
2636,treatment,Android,246,4,False,0,184
2637,treatment,Android,25,7,False,1,194
2638,treatment,iOS,67,5,False,0,166
2639,treatment,Android,22,10,False,0,328
2640,control,iOS,109,5,True,0,178
2641,control,Android,144,3,False,0,206
2642,treatment,Android,42,7,False,0,192
2643,treatment,Android,4,14,False,0,217
2644,control,iOS,228,6,False,0,215
2645,control,iOS,3,4,False,0,144
2646,treatment,iOS,652,4,True,1,437
2647,treatment,iOS,45,6,True,0,162
2648,control,Android,196,9,False,0,145
2649,control,Android,102,5,True,0,168
2650,control,iOS,11,3,False,0,168
2651,control,iOS,115,6,False,0,258
2652,control,iOS,130,9,False,0,130
2653,control,iOS,347,8,True,0,194
2654,treatment,iOS,237,6,False,1,343
2655,control,iOS,14,5,True,0,164
2656,treatment,Android,42,5,True,0,248
2657,treatment,iOS,67,8,False,1,314
2658,control,iOS,22,4,False,0,83
2659,treatment,Android,109,2,True,1,407
2660,control,iOS,747,6,False,1,343
2661,treatment,Android,130,4,True,0,299
2662,control,Android,243,7,False,0,208
2663,treatment,Android,206,4,False,0,114
2664,treatment,iOS,341,6,False,1,404
2665,control,iOS,43,4,False,0,102
2666,control,Android,252,4,False,0,241
2667,treatment,Android,383,6,False,0,213
2668,treatment,iOS,33,8,False,0,313
2669,control,iOS,76,10,False,0,230
2670,treatment,iOS,631,5,False,1,420
2671,control,iOS,273,12,True,0,261
2672,treatment,iOS,59,5,False,0,176
2673,control,iOS,149,8,False,1,395
2674,treatment,iOS,93,6,True,0,199
2675,control,Android,121,9,False,0,152
2676,control,iOS,78,5,False,0,145
2677,control,Android,58,8,False,0,326
2678,control,Android,202,10,False,0,254
2679,treatment,iOS,271,7,True,1,366
2680,control,Android,372,7,False,0,184
2681,treatment,Android,30,2,True,0,94
2682,control,iOS,311,6,True,1,407
2683,control,iOS,52,7,True,0,149
2684,control,iOS,100,7,False,0,166
2685,control,Android,417,1,True,0,234
2686,control,Android,109,6,True,0,86
2687,control,iOS,39,8,True,1,508
2688,control,Android,31,8,True,0,192
2689,control,iOS,115,7,False,0,223
2690,treatment,iOS,258,3,False,0,153
2691,treatment,Android,1058,2,True,0,88
2692,control,iOS,278,7,True,0,192
2693,control,Android,377,7,False,0,127
2694,treatment,Android,247,5,False,0,212
2695,treatment,Android,406,8,True,0,246
2696,treatment,iOS,14,7,False,1,544
2697,control,Android,478,6,False,0,106
2698,treatment,Android,90,8,False,0,194
2699,treatment,iOS,458,5,False,0,192
2700,treatment,iOS,14,7,True,0,135
2701,treatment,iOS,226,6,True,0,260
2702,control,Android,239,3,False,0,192
2703,control,Android,1040,6,False,0,192
2704,treatment,iOS,263,5,False,0,181
2705,treatment,Android,86,4,False,1,402
2706,control,iOS,146,4,False,0,273
2707,control,Android,82,4,False,0,160
2708,control,iOS,39,4,True,0,236
2709,control,iOS,51,5,True,1,608
2710,treatment,iOS,45,0,False,0,222
2711,treatment,iOS,143,5,True,0,138
2712,control,Android,425,9,False,0,168
2713,control,iOS,438,5,True,0,84
2714,control,iOS,10,4,True,0,179
2715,control,iOS,14,4,False,1,466
2716,treatment,iOS,50,9,False,0,100
2717,treatment,Android,53,6,True,0,186
2718,treatment,Android,17,1,False,1,374
2719,control,iOS,88,7,False,1,355
2720,treatment,iOS,159,4,False,0,295
2721,treatment,iOS,155,6,False,1,350
2722,treatment,Android,141,5,False,0,161
2723,control,Android,74,6,True,0,117
2724,control,Android,220,4,False,0,264
2725,control,Android,315,3,False,0,193
2726,control,Android,76,8,False,0,248
2727,control,Android,16,7,False,1,520
2728,control,iOS,63,9,False,1,535
2729,control,iOS,26,10,False,1,541
2730,treatment,iOS,113,2,False,1,411
2731,control,iOS,30,8,False,1,287
2732,control,Android,111,4,True,0,209
2733,treatment,iOS,44,10,False,0,198
2734,treatment,iOS,241,5,False,1,291
2735,treatment,iOS,5,4,False,0,186
2736,treatment,iOS,145,6,True,0,163
2737,treatment,iOS,33,7,False,0,240
2738,treatment,Android,0,7,True,1,365
2739,control,Android,366,7,False,0,202
2740,control,Android,200,11,True,0,136
2741,control,iOS,18,3,True,0,160
2742,control,iOS,196,3,False,0,129
2743,control,iOS,170,3,False,1,474
2744,treatment,Android,115,0,False,0,179
2745,treatment,iOS,97,7,False,0,221
2746,treatment,iOS,392,10,False,0,253
2747,control,Android,50,8,True,0,176
2748,treatment,iOS,91,3,True,0,45
2749,treatment,iOS,71,5,False,0,261
2750,control,iOS,265,9,False,1,577
2751,treatment,iOS,446,6,False,0,129
2752,control,iOS,341,6,False,0,432
2753,control,iOS,287,7,False,0,184
2754,treatment,Android,778,5,True,0,142
2755,control,Android,215,4,True,0,154
2756,control,iOS,250,9,False,0,239
2757,treatment,Android,731,10,False,0,143
2758,treatment,iOS,1,1,False,0,91
2759,control,iOS,180,7,False,0,255
2760,control,iOS,241,7,True,0,178
2761,control,Android,449,9,False,0,149
2762,treatment,iOS,387,5,False,1,385
2763,control,Android,332,8,True,0,187
2764,control,Android,524,4,False,0,160
2765,treatment,iOS,138,2,True,1,323
2766,treatment,Android,1,7,False,0,202
2767,control,Android,2,4,False,0,247
2768,treatment,iOS,141,7,True,1,323
2769,treatment,iOS,102,6,True,0,286
2770,control,Android,108,7,False,1,496
2771,control,Android,92,8,False,0,124
2772,treatment,iOS,449,5,False,0,72
2773,control,iOS,80,5,False,0,154
2774,treatment,iOS,349,9,False,1,389
2775,control,iOS,419,3,True,1,439
2776,control,iOS,124,3,False,0,228
2777,control,Android,106,6,True,0,199
2778,control,Android,257,5,True,1,576
2779,control,iOS,221,9,False,0,269
2780,control,Android,71,6,True,0,147
2781,treatment,Android,19,8,True,1,402
2782,treatment,iOS,55,6,True,1,469
2783,treatment,iOS,25,4,True,0,213
2784,treatment,iOS,62,5,True,0,232
2785,control,Android,54,5,False,0,152
2786,treatment,iOS,182,8,True,1,305
2787,control,Android,556,7,True,1,372
2788,treatment,iOS,208,6,True,1,322
2789,treatment,iOS,470,6,False,0,163
2790,treatment,iOS,275,7,True,0,179
2791,treatment,iOS,234,7,False,1,399
2792,treatment,Android,96,4,True,0,186
2793,control,Android,70,6,False,0,219
2794,control,iOS,337,9,True,0,196
2795,treatment,Android,424,11,False,0,239
2796,control,Android,108,7,False,0,206
2797,treatment,iOS,1,9,False,0,188
2798,treatment,Android,283,6,True,1,176
2799,control,iOS,60,3,False,0,212
2800,treatment,iOS,1,3,True,0,103
2801,treatment,iOS,294,6,False,0,255
2802,treatment,Android,131,2,False,0,240
2803,treatment,iOS,208,5,False,1,401
2804,treatment,Android,443,5,False,1,367
2805,treatment,Android,140,8,False,0,237
2806,treatment,iOS,125,8,False,0,176
2807,control,iOS,61,4,True,0,233
2808,control,iOS,65,5,False,0,243
2809,treatment,iOS,286,6,False,0,134
2810,control,iOS,107,7,False,0,90
2811,treatment,iOS,32,1,False,0,173
2812,treatment,iOS,17,5,False,0,233
2813,control,iOS,115,8,False,0,176
2814,treatment,iOS,112,7,True,1,532
2815,treatment,iOS,190,6,True,1,551
2816,control,Android,114,6,False,0,69
2817,control,Android,27,3,False,1,296
2818,control,iOS,127,9,True,0,117
2819,control,iOS,427,7,False,0,152
2820,treatment,iOS,31,2,False,1,388
2821,control,iOS,210,8,True,1,346
2822,treatment,iOS,162,4,False,0,225
2823,control,Android,248,6,False,1,424
2824,control,Android,29,4,True,0,248
2825,treatment,iOS,511,8,True,0,307
2826,treatment,Android,174,5,False,0,181
2827,control,iOS,338,2,True,0,256
2828,control,iOS,50,6,True,1,502
2829,control,iOS,242,8,True,0,224
2830,control,iOS,273,6,False,0,163
2831,treatment,iOS,91,1,False,0,212
2832,control,iOS,87,3,False,1,313
2833,control,iOS,193,4,True,1,404
2834,control,iOS,17,5,False,1,493
2835,treatment,Android,239,13,False,1,328
2836,treatment,Android,7,6,False,1,431
2837,control,iOS,38,11,True,0,122
2838,treatment,iOS,196,9,True,0,281
2839,control,iOS,18,7,False,0,173
2840,control,Android,642,1,True,1,299
2841,treatment,iOS,365,8,False,0,276
2842,treatment,iOS,177,5,True,0,230
2843,treatment,iOS,307,2,False,0,204
2844,treatment,iOS,393,5,False,0,204
2845,control,iOS,54,10,False,0,185
2846,treatment,Android,340,7,True,0,180
2847,control,Android,38,7,True,1,432
2848,treatment,iOS,95,6,False,1,576
2849,control,iOS,147,8,False,0,138
2850,treatment,iOS,225,4,True,0,210
2851,control,iOS,5,6,False,0,143
2852,control,Android,61,2,True,0,268
2853,treatment,iOS,168,4,True,0,162
2854,control,iOS,79,5,False,0,155
2855,treatment,iOS,268,7,False,0,70
2856,control,Android,189,3,False,0,151
2857,control,Android,48,9,True,1,388
2858,control,iOS,28,3,False,0,270
2859,control,iOS,178,4,False,0,68
2860,treatment,iOS,107,4,False,0,112
2861,control,Android,33,11,True,0,210
2862,treatment,iOS,71,3,True,0,156
2863,treatment,iOS,64,7,False,0,324
2864,control,iOS,20,4,False,1,439
2865,treatment,Android,142,8,False,0,248
2866,treatment,iOS,259,4,False,0,248
2867,treatment,iOS,154,8,True,0,179
2868,control,iOS,315,7,True,0,135
2869,control,Android,24,8,False,1,444
2870,treatment,Android,102,5,False,0,146
2871,treatment,Android,169,6,False,0,144
2872,treatment,iOS,202,9,False,0,197
2873,control,iOS,214,6,False,0,160
2874,treatment,Android,234,6,False,1,346
2875,control,iOS,189,5,True,1,623
2876,control,Android,17,8,False,0,194
2877,control,Android,213,7,False,0,191
2878,treatment,iOS,232,9,True,0,95
2879,control,iOS,905,4,False,1,330
2880,control,Android,212,8,False,0,176
2881,treatment,Android,208,11,False,0,252
2882,control,iOS,130,5,False,0,239
2883,control,iOS,364,7,False,0,181
2884,control,iOS,1035,6,False,0,110
2885,treatment,iOS,271,4,False,0,237
2886,treatment,iOS,170,7,False,0,296
2887,control,iOS,14,4,True,0,230
2888,treatment,Android,233,8,True,1,255
2889,treatment,Android,221,3,False,0,228
2890,control,Android,268,3,False,0,277
2891,treatment,iOS,23,2,False,0,203
2892,treatment,iOS,190,4,False,0,94
2893,treatment,Android,63,9,True,0,190
2894,control,iOS,257,4,False,0,213
2895,treatment,iOS,49,7,True,1,536
2896,treatment,iOS,207,7,False,1,437
2897,control,Android,62,3,False,0,188
2898,control,Android,1,3,False,0,195
2899,control,iOS,180,3,True,0,182
2900,control,Android,21,6,False,0,266
2901,treatment,iOS,193,6,False,1,513
2902,control,iOS,467,7,False,0,253
2903,control,Android,626,5,True,0,243
2904,treatment,Android,48,6,False,0,160
2905,control,iOS,298,11,False,0,163
2906,treatment,iOS,78,5,False,1,344
2907,control,Android,415,5,False,1,362
2908,control,Android,278,6,False,0,76
2909,control,Android,13,9,False,0,163
2910,control,iOS,94,8,False,0,166
2911,control,Android,74,12,False,0,157
2912,treatment,Android,276,4,True,0,184
2913,treatment,iOS,95,6,False,0,130
2914,control,Android,207,4,False,1,633
2915,treatment,iOS,166,4,False,0,239
2916,treatment,iOS,668,3,True,0,231
2917,treatment,Android,499,7,True,0,231
2918,control,iOS,100,8,False,0,331
2919,control,iOS,231,3,False,0,191
2920,control,Android,318,7,False,0,177
2921,treatment,iOS,412,2,True,0,302
2922,treatment,iOS,12,8,True,1,485
2923,control,Android,64,6,True,0,145
2924,control,iOS,69,5,False,0,226
2925,treatment,iOS,102,2,False,0,187
2926,treatment,iOS,33,6,False,0,300
2927,treatment,iOS,123,6,False,0,203
2928,treatment,Android,195,8,False,1,464
2929,control,Android,123,4,False,0,234
2930,treatment,iOS,197,6,True,0,109
2931,treatment,Android,12,7,True,1,324
2932,control,iOS,375,6,False,0,232
2933,treatment,iOS,503,6,True,0,119
2934,treatment,Android,173,5,True,0,159
2935,control,Android,383,4,False,0,238
2936,treatment,iOS,25,5,False,0,253
2937,treatment,iOS,287,5,True,0,232
2938,treatment,iOS,22,12,True,0,30
2939,control,iOS,94,6,True,0,203
2940,control,iOS,70,4,False,0,255
2941,treatment,Android,158,5,False,0,301
2942,control,iOS,64,11,False,0,111
2943,treatment,Android,182,7,True,0,104
2944,treatment,iOS,82,8,True,0,198
2945,control,iOS,354,8,True,1,251
2946,treatment,iOS,180,5,False,0,169
2947,treatment,iOS,43,10,False,0,209
2948,control,Android,73,6,True,0,239
2949,treatment,iOS,338,5,False,1,289
2950,treatment,iOS,87,5,False,1,465
2951,treatment,Android,138,6,False,0,235
2952,treatment,Android,188,5,False,0,195
2953,control,iOS,76,7,False,0,200
2954,treatment,iOS,62,11,True,0,278
2955,treatment,Android,116,3,False,0,224
2956,treatment,Android,43,10,False,1,256
2957,treatment,Android,60,6,False,0,193
2958,control,iOS,11,6,False,0,101
2959,treatment,Android,65,4,False,0,167
2960,control,iOS,69,12,True,1,369
2961,control,iOS,587,6,True,0,255
2962,control,Android,160,5,False,0,279
2963,treatment,iOS,278,7,False,1,544
2964,treatment,iOS,8,6,False,1,504
2965,treatment,iOS,20,8,False,1,495
2966,treatment,iOS,303,4,False,0,199
2967,treatment,Android,175,7,False,1,335
2968,treatment,Android,38,10,True,0,301
2969,control,iOS,93,4,False,0,120
2970,control,iOS,139,7,False,0,117
2971,control,Android,333,3,True,0,285
2972,treatment,Android,11,8,True,0,280
2973,treatment,iOS,163,14,False,0,193
2974,control,Android,227,4,False,0,210
2975,control,Android,686,10,False,1,462
2976,treatment,iOS,296,8,True,1,306
2977,control,iOS,58,6,True,0,77
2978,treatment,iOS,222,4,True,0,181
2979,treatment,Android,259,3,False,0,188
2980,control,iOS,235,3,True,1,500
2981,control,iOS,308,10,False,0,270
2982,treatment,iOS,421,6,False,0,213
2983,treatment,Android,18,9,True,0,123
2984,treatment,iOS,19,3,True,0,151
2985,treatment,Android,286,3,False,0,166
2986,control,Android,52,5,False,0,241
2987,treatment,iOS,10,10,True,0,80
2988,treatment,iOS,92,8,True,1,695
2989,treatment,iOS,308,5,False,0,176
2990,control,Android,24,5,False,0,91
2991,treatment,iOS,200,3,False,0,237
2992,treatment,iOS,0,2,False,0,42
2993,control,iOS,20,9,False,0,166
2994,control,iOS,77,6,False,0,177
2995,treatment,Android,15,8,False,1,386
2996,control,Android,336,5,False,0,221
2997,control,Android,359,10,False,0,71
2998,control,iOS,253,7,False,0,125
2999,treatment,iOS,49,6,False,0,88
3000,treatment,Android,133,6,True,0,173
3001,treatment,iOS,36,2,False,0,134
3002,control,Android,59,5,False,0,167
3003,treatment,iOS,130,8,False,0,113
3004,treatment,iOS,239,3,False,0,136
3005,treatment,Android,17,7,False,1,350
3006,treatment,Android,63,9,False,0,225
3007,control,Android,470,5,False,0,121
3008,treatment,iOS,100,9,True,0,36
3009,control,iOS,503,3,False,0,246
3010,treatment,iOS,856,8,True,1,439
3011,control,Android,134,8,False,0,141
3012,control,Android,61,7,True,0,110
3013,control,iOS,281,6,True,0,161
3014,treatment,Android,31,2,False,0,170
3015,control,Android,52,4,False,1,348
3016,treatment,Android,276,12,False,0,315
3017,control,iOS,102,6,True,0,142
3018,control,iOS,40,3,False,1,360
3019,treatment,Android,189,5,True,0,148
3020,control,iOS,237,10,False,0,152
3021,control,Android,24,6,True,0,67
3022,treatment,Android,58,9,True,0,79
3023,control,Android,45,3,False,1,333
3024,control,iOS,86,6,True,0,254
3025,control,iOS,259,6,False,0,213
3026,treatment,iOS,225,7,False,0,275
3027,treatment,iOS,195,6,False,0,99
3028,treatment,iOS,1,10,False,1,237
3029,treatment,iOS,27,10,True,0,159
3030,control,iOS,45,10,False,0,174
3031,control,iOS,57,5,False,0,100
3032,treatment,iOS,28,8,False,0,233
3033,control,iOS,95,7,True,0,112
3034,control,iOS,14,6,False,0,151
3035,control,Android,249,6,False,0,262
3036,control,iOS,278,8,True,0,192
3037,treatment,iOS,153,5,False,1,428
3038,control,Android,16,4,False,0,174
3039,treatment,Android,397,7,False,1,289
3040,control,iOS,606,4,False,0,207
3041,treatment,Android,40,2,False,0,55
3042,control,Android,219,6,False,0,86
3043,control,Android,332,7,False,0,120
3044,treatment,iOS,139,6,False,0,175
3045,treatment,Android,70,3,False,0,121
3046,control,iOS,117,15,False,0,250
3047,control,iOS,129,5,True,0,213
3048,control,Android,92,6,False,0,171
3049,control,iOS,478,7,True,0,189
3050,control,Android,245,4,False,0,269
3051,control,iOS,49,2,True,0,88
3052,control,Android,158,6,False,0,234
3053,control,iOS,210,3,False,0,200
3054,treatment,iOS,27,5,False,0,349
3055,treatment,iOS,79,4,False,0,248
3056,treatment,iOS,424,4,True,1,434
3057,control,iOS,150,7,True,0,172
3058,control,Android,44,9,False,0,221
3059,treatment,iOS,23,5,False,0,127
3060,control,Android,131,5,True,0,76
3061,control,iOS,142,5,False,0,190
3062,treatment,iOS,73,5,False,0,202
3063,treatment,Android,179,9,False,0,101
3064,treatment,iOS,12,8,False,1,375
3065,control,Android,28,11,False,0,214
3066,control,Android,142,5,False,0,224
3067,treatment,iOS,11,9,False,0,135
3068,control,Android,383,6,True,0,93
3069,treatment,Android,27,2,False,0,255
3070,treatment,iOS,201,7,False,0,238
3071,treatment,Android,89,11,False,1,534
3072,control,iOS,91,8,False,0,335
3073,control,iOS,260,6,False,0,205
3074,treatment,Android,124,11,False,0,178
3075,treatment,Android,232,7,True,0,135
3076,treatment,Android,126,9,False,1,372
3077,control,Android,161,4,True,0,95
3078,control,Android,257,10,False,0,136
3079,treatment,Android,168,5,False,0,285
3080,treatment,iOS,172,7,False,0,192
3081,treatment,iOS,280,5,True,1,500
3082,control,iOS,535,6,False,0,72
3083,treatment,Android,85,4,False,0,291
3084,treatment,iOS,154,10,True,0,225
3085,treatment,iOS,16,9,True,0,162
3086,control,iOS,79,3,False,0,282
3087,control,Android,95,8,False,0,75
3088,treatment,Android,324,9,True,1,541
3089,control,iOS,129,3,False,0,168
3090,control,iOS,236,6,False,0,93
3091,treatment,iOS,3,5,False,0,136
3092,control,iOS,112,4,False,0,100
3093,treatment,iOS,416,6,False,1,363
3094,control,Android,45,5,False,0,154
3095,treatment,Android,5,3,True,1,454
3096,treatment,iOS,102,3,False,0,79
3097,control,iOS,219,7,False,0,72
3098,control,iOS,109,8,True,0,241
3099,control,iOS,110,5,True,0,201
3100,control,iOS,199,8,False,0,111
3101,treatment,iOS,52,7,False,0,153
3102,treatment,iOS,250,11,True,1,343
3103,control,Android,29,5,False,0,151
3104,control,Android,90,9,False,0,140
3105,control,Android,192,6,False,0,140
3106,treatment,iOS,317,4,False,0,293
3107,control,Android,282,4,True,0,148
3108,treatment,Android,230,5,False,0,284
3109,treatment,iOS,80,2,False,0,155
3110,treatment,iOS,23,2,True,0,221
3111,control,iOS,43,6,False,0,249
3112,treatment,iOS,360,7,True,1,436
3113,control,iOS,350,14,False,0,154
3114,control,iOS,544,5,False,0,222
3115,treatment,iOS,14,5,False,0,155
3116,treatment,iOS,138,3,False,0,169
3117,control,iOS,188,7,False,0,231
3118,control,Android,223,4,False,0,140
3119,control,iOS,185,4,False,0,262
3120,control,Android,264,6,False,0,202
3121,control,iOS,80,8,False,0,179
3122,control,iOS,35,3,True,0,202
3123,control,iOS,41,11,False,0,109
3124,treatment,iOS,2,7,False,0,240
3125,treatment,iOS,77,7,True,0,204
3126,treatment,iOS,17,2,False,0,313
3127,control,iOS,69,5,False,0,216
3128,treatment,Android,178,4,True,0,156
3129,treatment,iOS,404,3,False,0,104
3130,treatment,Android,329,7,False,0,138
3131,treatment,iOS,52,6,False,0,239
3132,treatment,Android,25,5,True,0,194
3133,treatment,iOS,38,7,False,1,363
3134,control,Android,637,6,True,1,505
3135,treatment,Android,143,6,False,0,266
3136,treatment,Android,36,6,True,0,171
3137,treatment,iOS,330,13,False,0,175
3138,treatment,Android,90,8,False,1,368
3139,control,iOS,413,3,True,0,194
3140,control,Android,54,10,False,0,220
3141,treatment,iOS,89,1,False,0,148
3142,treatment,iOS,126,6,False,1,576
3143,treatment,iOS,401,3,False,0,95
3144,control,iOS,365,5,True,0,262
3145,control,Android,153,5,False,1,376
3146,treatment,Android,45,5,False,1,357
3147,treatment,Android,92,8,True,1,417
3148,treatment,Android,668,8,True,0,204
3149,control,Android,168,4,False,0,240
3150,treatment,iOS,273,2,True,1,495
3151,control,iOS,107,6,False,0,133
3152,treatment,iOS,136,11,False,0,165
3153,control,iOS,100,3,True,0,183
3154,control,iOS,218,6,True,0,230
3155,treatment,iOS,343,6,True,0,233
3156,treatment,iOS,127,8,False,1,407
3157,control,iOS,118,9,True,1,426
3158,treatment,Android,74,14,False,0,153
3159,control,iOS,35,8,False,0,203
3160,control,iOS,504,9,False,0,236
3161,control,iOS,68,4,True,0,231
3162,control,iOS,290,4,False,0,233
3163,treatment,iOS,226,6,False,0,161
3164,control,iOS,281,7,False,0,216
3165,control,iOS,496,6,False,0,73
3166,treatment,iOS,175,7,False,0,212
3167,control,iOS,410,3,True,1,317
3168,treatment,iOS,33,4,False,1,393
3169,control,Android,177,3,False,0,177
3170,treatment,iOS,266,7,False,1,215
3171,control,iOS,57,5,False,0,224
3172,control,iOS,242,5,True,0,256
3173,control,Android,271,6,True,0,196
3174,control,iOS,320,4,False,0,268
3175,control,Android,67,6,False,0,215
3176,treatment,Android,206,11,False,0,171
3177,treatment,iOS,65,5,False,1,337
3178,treatment,iOS,241,8,False,0,232
3179,treatment,iOS,111,8,True,1,456
3180,control,iOS,163,7,True,0,165
3181,control,iOS,96,1,False,0,179
3182,control,iOS,31,5,False,0,76
3183,control,iOS,35,5,False,0,98
3184,treatment,iOS,14,4,True,1,511
3185,treatment,Android,173,7,False,1,462
3186,control,iOS,339,10,False,0,284
3187,control,Android,3,10,True,0,136
3188,treatment,Android,12,3,False,0,179
3189,treatment,Android,110,6,False,0,196
3190,control,Android,240,2,False,1,297
3191,treatment,iOS,30,7,False,0,197
3192,treatment,iOS,57,5,False,1,517
3193,control,iOS,47,10,False,0,126
3194,control,iOS,91,3,False,0,171
3195,treatment,Android,45,7,True,0,226
3196,treatment,Android,78,8,False,0,124
3197,treatment,iOS,234,9,False,0,177
3198,control,iOS,169,11,False,1,433
3199,control,iOS,15,7,True,0,61
3200,treatment,iOS,182,4,False,1,403
3201,treatment,iOS,116,7,False,0,147
3202,control,iOS,490,5,True,0,239
3203,treatment,Android,61,12,True,1,358
3204,treatment,iOS,233,6,False,0,94
3205,treatment,Android,236,8,False,0,90
